ID,isFreq,isVar,clickNum,time,timePeriod,isCorrect,onSwimmer,isDuringDrowning,onDiver,clickDelay,expression,swimmerStill,swimmerX,swimmerY,StuckToWalls,,,,,,,,,,
13,1,0,50,1164.75930905342,End,True,True,True,False,1.59703707695007,2,True,245,271,0,,,,,,,,,,
13,1,0,8,253.866976976394,Condition,True,True,True,False,1.62020802497863,2,False,1032,237,0,,,,,,,,,,
13,1,0,38,812.758264064788,Condition,True,True,True,False,1.63323092460632,3,False,241,414,0,,,,,,,,,,
13,1,0,9,257.958578109741,Condition,True,True,True,False,1.67142510414123,3,False,800,121,0,,,,,,,,,,
13,1,0,39,828.100131034851,Condition,True,True,True,False,1.91658592224121,3,False,1048,505,0,,,,,,,,,,
13,1,0,32,722.216819047927,Condition,True,True,True,False,2.06288695335388,2,False,1032,174,0,,,,,,,,,,
13,1,0,15,380.424146175384,Condition,True,True,True,False,2.18754315376281,3,False,1072,281,0,,,,,,,,,,
13,1,0,46,994.54586815834,Condition,True,True,False,False,2.41104412078857,2,False,681,529,0,,,,,,,,,,
13,1,0,21,469.734513044357,Condition,True,True,True,False,2.48521590232849,2,False,1047,589,0,,,,,,,,,,
13,1,0,5,213.758414983749,Condition,True,True,True,False,2.52115297317504,2,True,484,552,0,,,,,,,,,,
13,1,0,4,191.727862119674,Condition,True,True,True,False,2.53931713104248,2,False,666,462,0,,,,,,,,,,
13,1,0,43,956.834747076034,Condition,True,True,True,False,2.66584396362304,2,True,847,536,0,,,,,,,,,,
13,1,0,36,804.95603609085,Condition,True,True,True,False,2.84433603286743,2,False,968,525,0,,,,,,,,,,
13,1,0,16,399.149296045303,Condition,True,True,True,False,2.93478107452392,2,False,632,609,0,,,,,,,,,,
13,1,0,44,958.192583084106,Condition,True,True,False,False,3.0984559059143,2,False,990,413,0,,,,,,,,,,
13,1,0,42,935.398081064224,Condition,True,True,True,False,3.21802401542663,3,True,832,138,0,,,,,,,,,,
13,1,0,30,665.446815013885,Condition,True,True,True,False,3.23136091232299,2,False,555,462,0,,,,,,,,,,
13,1,0,35,748.439329147338,Condition,True,True,True,False,3.25785517692565,3,False,343,299,0,,,,,,,,,,
13,1,0,23,498.126880168914,Condition,True,True,True,False,3.85713219642639,3,False,555,462,0,,,,,,,,,,
13,1,0,31,708.154586076736,Condition,True,True,True,False,4.90740990638732,3,True,812,429,0,,,,,,,,,,
13,1,0,17,402.745187044143,Condition,True,True,False,False,5.47032499313354,2,False,244,97,0,,,,,,,,,,
13,1,0,13,281.302237987518,Condition,True,True,False,False,8.11894488334655,3,False,997,601,0,,,,,,,,,,
13,1,0,19,422.496574163436,Condition,True,True,False,False,9.2579960823059,2,False,289,407,0,,,,,,,,,,
13,1,0,26,559.46,Condition,True,True,True,False,9.35135078430175,3,False,214,338,0,,,,,,,,,,
13,1,0,48,1048.70571804046,End,True,True,True,False,10.5882680416107,3,False,449,301,0,,,,,,,,,,
13,1,0,11,261.393005132675,Condition,False,True,False,False,,0,False,555,462,0,,,,,,,,,,
13,1,0,22,497.327548027038,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
13,1,0,33,735.643756151199,Condition,False,False,False,False,,,,,,0,,,,,,,,,,
13,1,0,34,739.74180817604,Condition,False,False,False,False,,,,,,0,,,,,,,,,,
13,1,0,47,1024.50145006179,End,False,False,False,False,,,,,,0,,,,,,,,,,
14,1,1,60,799.514678001403,Condition,True,True,True,False,0.484639167785644,3,True,285,87,0,,,,,,,,,,
14,1,1,5,189.618438005447,Condition,True,True,True,False,0.508742094039917,5,False,749,127,0,,,,,,,,,,
14,1,1,66,837.712678909301,Condition,True,True,True,False,0.602802991867065,5,True,408,81,0,,,,,,,,,,
14,1,1,45,494.66119980812,Condition,True,True,True,False,0.614396810531616,5,False,753,408,0,,,,,,,,,,
14,1,1,65,826.72,Condition,True,True,True,False,0.629654884338378,7,False,753,84,0,,,,,,,,,,
14,1,1,11,252.680526971817,Condition,True,True,True,False,0.65515398979187,3,False,524,620,0,,,,,,,,,,
14,1,1,9,235.701735973358,Condition,True,True,True,False,0.682307004928588,5,False,246,122,0,,,,,,,,,,
14,1,1,44,467.830962896347,Condition,True,True,True,False,0.722648859024047,7,False,646,155,0,,,,,,,,,,
14,1,1,7,211.84562587738,Condition,True,True,True,False,0.745620012283325,7,False,73,371,0,,,,,,,,,,
14,1,1,37,378.851713895797,Condition,True,True,True,False,0.761475086212158,3,False,85,251,0,,,,,,,,,,
14,1,1,49,547.91,Condition,True,True,True,False,0.803699970245361,2,False,580,474,0,,,,,,,,,,
14,1,1,13,260.897085905075,Condition,True,True,True,False,0.840157985687255,7,True,858,71,0,,,,,,,,,,
14,1,1,51,566.969906806945,Condition,True,True,True,False,0.886437892913818,6,False,1005,561,0,,,,,,,,,,
14,1,1,12,256.938016891479,Condition,True,True,True,False,0.895477056503295,2,False,274,60,0,,,,,,,,,,
14,1,1,76,1039.02717494964,End,True,True,True,False,0.914365053176879,4,False,168,95,0,,,,,,,,,,
14,1,1,71,956.009698867797,Condition,True,True,True,False,0.946985960006713,6,False,190,261,0,,,,,,,,,,
14,1,1,61,803.030493974685,Condition,True,True,True,False,0.949202060699462,6,False,461,250,0,,,,,,,,,,
14,1,1,55,703.992319822311,Condition,True,True,True,False,0.949760913848877,4,False,622,621,0,,,,,,,,,,
14,1,1,42,414.039727926254,Condition,True,True,False,False,0.960122108459472,7,True,721,235,0,,,,,,,,,,
14,1,1,54,663.074221849441,Condition,True,True,True,False,0.989720821380615,2,True,666,166,0,,,,,,,,,,
14,1,1,77,1084.09531998634,End,True,True,True,False,0.99230408668518,5,False,536,431,0,,,,,,,,,,
14,1,1,47,534.038514852523,Condition,True,True,True,False,1.0047538280487,3,False,316,48,0,,,,,,,,,,
14,1,1,73,993.15,Condition,True,True,True,False,1.01853013038635,3,False,720,122,0,,,,,,,,,,
14,1,1,53,595.230909824371,Condition,True,True,True,False,1.13517498970031,4,False,269,502,0,,,,,,,,,,
14,1,1,50,551.217929840087,Condition,True,True,True,False,1.14124298095703,2,False,159,187,0,,,,,,,,,,
14,1,1,3,99.1983180046081,Initial,True,True,True,False,1.14669513702392,7,True,322,405,0,,,,,,,,,,
14,1,1,70,933.204627037048,Condition,True,True,True,False,1.14700317382812,4,False,238,448,0,,,,,,,,,,
14,1,1,41,413.17423582077,Condition,True,True,True,False,1.15653896331787,7,False,388,62,0,,,,,,,,,,
14,1,1,59,746.329371929168,Condition,True,True,True,False,1.27981305122375,3,True,304,81,0,,,,,,,,,,
14,1,1,63,807.464049816131,Condition,True,True,True,False,1.4207317829132,4,True,644,257,0,,,,,,,,,,
14,1,1,17,274.510604858398,Condition,True,True,True,False,1.43143081665039,2,False,579,243,0,,,,,,,,,,
14,1,1,52,576.554898023605,Condition,True,True,True,False,1.46613121032714,2,False,408,580,0,,,,,,,,,,
14,1,1,39,398.582129955291,Condition,True,True,False,False,1.47623395919799,3,False,553,285,0,,,,,,,,,,
14,1,1,38,397.671975851058,Condition,True,True,True,False,1.55630183219909,2,False,301,127,0,,,,,,,,,,
14,1,1,4,182.806524038314,Condition,True,True,True,False,1.74537110328674,4,False,1115,619,0,,,,,,,,,,
14,1,1,10,239.896888017654,Condition,True,True,True,False,1.84664797782897,3,True,191,617,0,,,,,,,,,,
14,1,1,20,280.056197881698,Condition,True,True,True,False,1.98651003837585,4,False,960,54,0,,,,,,,,,,
14,1,1,56,722.156102895736,Condition,True,True,True,False,2.10647892951965,7,False,578,589,0,,,,,,,,,,
14,1,1,69,913.361238002777,Condition,True,True,True,False,2.2716691493988,7,False,900,402,0,,,,,,,,,,
14,1,1,43,453.550067901611,Condition,True,True,True,False,2.5286099910736,6,False,1033,49,0,,,,,,,,,,
14,1,1,26,292.676223993301,Condition,True,True,True,False,2.56654214859008,2,False,998,615,0,,,,,,,,,,
14,1,1,78,1166.08470296859,End,True,True,True,False,2.99210715293884,3,False,130,573,0,,,,,,,,,,
14,1,1,75,995.101065874099,Condition,True,True,False,False,3.04050087928771,4,True,597,309,0,,,,,,,,,,
14,1,1,2,66.1480209827423,Initial,True,True,True,False,3.05749797821044,5,False,737,522,0,,,,,,,,,,
14,1,1,64,814.867676973342,Condition,True,True,True,False,3.81562209129333,7,True,829,622,0,,,,,,,,,,
14,1,1,72,957.86365199089,Condition,True,True,False,False,3.82800602912902,4,False,992,550,0,,,,,,,,,,
14,1,1,1,10.9349009990692,Initial,True,True,True,False,4.88980412483215,5,False,914,617,0,,,,,,,,,,
14,1,1,0,9.71022200584411,Initial,False,False,True,False,,,,,,0,,,,,,,,,,
14,1,1,6,194.273561000823,Condition,False,True,False,True,,1,True,616,534,0,,,,,,,,,,
14,1,1,8,230.072947978973,Condition,False,True,False,True,,1,False,719,197,0,,,,,,,,,,
14,1,1,14,266.931963920593,Condition,False,True,False,True,,1,False,500,369,0,,,,,,,,,,
14,1,1,15,272.128032922744,Condition,False,True,False,True,,1,False,579,243,0,,,,,,,,,,
14,1,1,16,273.78977894783,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
14,1,1,18,278.542124032974,Condition,False,True,True,True,,1,False,779,162,0,,,,,,,,,,
14,1,1,19,279.263818979263,Condition,False,True,True,True,,1,True,866,101,0,,,,,,,,,,
14,1,1,21,282.584111928939,Condition,False,False,False,False,,,,,,0,,,,,,,,,,
14,1,1,22,283.301024913787,Condition,False,True,False,False,,0,False,369,547,0,,,,,,,,,,
14,1,1,23,285.46095585823,Condition,False,False,False,False,,,,,,0,,,,,,,,,,
14,1,1,24,288.949476003646,Condition,False,True,False,True,,1,True,396,374,0,,,,,,,,,,
14,1,1,25,291.863189935684,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
14,1,1,27,297.045208930969,Condition,False,True,False,True,,1,False,126,629,0,,,,,,,,,,
14,1,1,28,309.890486955642,Condition,False,True,False,True,,1,False,250,281,0,,,,,,,,,,
14,1,1,29,310.888624906539,Condition,False,True,False,True,,1,False,253,281,0,,,,,,,,,,
14,1,1,30,327.44271993637,Condition,False,True,False,True,,1,False,228,463,0,,,,,,,,,,
14,1,1,31,337.08,Condition,False,True,False,True,,1,False,381,162,0,,,,,,,,,,
14,1,1,32,341.837256908416,Condition,False,True,False,True,,1,False,493,234,0,,,,,,,,,,
14,1,1,33,357.241056919097,Condition,False,True,False,False,,0,False,674,508,0,,,,,,,,,,
14,1,1,34,358.344175815582,Condition,False,True,False,True,,1,False,493,234,0,,,,,,,,,,
14,1,1,35,366.05248093605,Condition,False,True,False,False,,0,True,240,212,0,,,,,,,,,,
14,1,1,36,369.263171911239,Condition,False,True,False,True,,1,False,995,339,0,,,,,,,,,,
14,1,1,40,405.976246833801,Condition,False,True,False,True,,1,False,444,464,0,,,,,,,,,,
14,1,1,46,532.303306818008,Condition,False,True,False,True,,1,False,316,48,0,,,,,,,,,,
14,1,1,48,538.848255872726,Condition,False,False,False,False,,,,,,0,,,,,,,,,,
14,1,1,57,741.611580848693,Condition,False,True,False,True,,1,False,258,413,0,,,,,,,,,,
14,1,1,58,745.649323940277,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
14,1,1,62,806.691522836685,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
14,1,1,67,912.37,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
14,1,1,68,912.89543890953,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
14,1,1,74,994.44,Condition,False,False,False,False,,,,,,0,,,,,,,,,,
15,1,1,22,467.612795114517,Condition,True,True,True,False,0.552715063095092,7,False,677,404,0,,,,,,,,,,
15,1,1,37,811.719576120376,Condition,True,True,True,False,0.66027808189392,4,False,443,171,0,,,,,,,,,,
15,1,1,6,211.732648134231,Condition,True,True,True,False,0.672491073608398,2,False,128,386,0,,,,,,,,,,
15,1,1,48,1083.77470707893,End,True,True,True,False,0.711925983428955,7,False,539,125,0,,,,,,,,,,
15,1,1,28,575.801711082458,Condition,True,True,True,False,0.727286100387573,6,False,916,421,0,,,,,,,,,,
15,1,1,47,1038.82026410102,End,True,True,True,False,0.739332914352417,3,False,398,485,0,,,,,,,,,,
15,1,1,21,451.781970024108,Condition,True,True,True,False,0.753211975097656,6,False,1063,82,0,,,,,,,,,,
15,1,1,45,992.973041057586,Condition,True,True,True,False,0.929502010345459,7,False,641,325,0,,,,,,,,,,
15,1,1,29,594.998689174652,Condition,True,True,True,False,0.934775114059448,5,False,865,369,0,,,,,,,,,,
15,1,1,23,495.023310184478,Condition,True,True,True,False,0.944963216781616,6,False,370,503,0,,,,,,,,,,
15,1,1,43,954.997956991195,Condition,True,True,True,False,0.954010963439941,2,False,89,419,0,,,,,,,,,,
15,1,1,36,807.02,Condition,True,True,True,False,0.980669975280761,7,False,983,288,0,,,,,,,,,,
15,1,1,11,257.153321027755,Condition,True,True,True,False,1.06614995002746,2,True,113,474,0,,,,,,,,,,
15,1,1,24,534.106820106506,Condition,True,True,True,False,1.06789994239807,3,True,945,301,0,,,,,,,,,,
15,1,1,16,379.135735988616,Condition,True,True,True,False,1.08389997482299,7,True,331,464,0,,,,,,,,,,
15,1,1,17,397.168534994125,Condition,True,True,True,False,1.08558297157287,6,False,927,201,0,,,,,,,,,,
15,1,1,25,548.173005104064,Condition,True,True,True,False,1.10625100135803,5,False,547,611,0,,,,,,,,,,
15,1,1,14,279.252120971679,Condition,True,True,True,False,1.18329381942749,5,True,612,384,0,,,,,,,,,,
15,1,1,18,398.280376195907,Condition,True,True,False,False,1.24620413780212,3,False,717,412,0,,,,,,,,,,
15,1,1,30,663.383995056152,Condition,True,True,True,False,1.31388401985168,5,False,307,523,0,,,,,,,,,,
15,1,1,12,261.454807996749,Condition,True,True,True,False,1.38468384742736,3,False,876,648,0,,,,,,,,,,
15,1,1,34,803.508359193801,Condition,True,True,True,False,1.42273521423339,3,True,246,325,0,,,,,,,,,,
15,1,1,27,567.52,Condition,True,True,True,False,1.47568798065185,2,False,989,340,0,,,,,,,,,,
15,1,1,3,99.60,Initial,True,True,True,False,1.56157112121582,3,True,233,292,0,,,,,,,,,,
15,1,1,49,1164.72166013717,End,True,True,True,False,1.62170600891113,6,False,1000,515,0,,,,,,,,,,
15,1,1,9,239.704565048217,Condition,True,True,False,False,1.64,7,False,313,205,0,,,,,,,,,,
15,1,1,26,551.687530994415,Condition,True,True,True,False,1.64690780639648,2,False,241,642,0,,,,,,,,,,
15,1,1,5,190.727509021759,Condition,True,True,True,False,1.65198993682861,6,False,883,413,0,,,,,,,,,,
15,1,1,46,993.83,Condition,True,True,False,False,1.71888589859008,7,False,279,247,0,,,,,,,,,,
15,1,1,10,253.772036075592,Condition,True,True,True,False,1.74029898643493,3,False,499,170,0,,,,,,,,,,
15,1,1,33,746.86,Condition,True,True,True,False,1.77374386787414,6,True,1027,559,0,,,,,,,,,,
15,1,1,42,934.038063049316,Condition,True,True,True,False,1.94868302345275,5,False,424,376,0,,,,,,,,,,
15,1,1,19,415.058061122894,Condition,True,True,True,False,2.00340700149536,4,True,121,420,0,,,,,,,,,,
15,1,1,15,292.061733961105,Condition,True,True,True,False,2.01774096488952,2,False,237,397,0,,,,,,,,,,
15,1,1,2,65.33,Initial,True,True,True,False,2.2752239704132,6,True,1102,233,0,,,,,,,,,,
15,1,1,39,839.458561182022,Condition,True,True,True,False,2.38411998748779,4,True,953,578,0,,,,,,,,,,
15,1,1,40,913.612168073654,Condition,True,True,True,False,2.54116606712341,6,True,1076,301,0,,,,,,,,,,
15,1,1,0,8.89566206932067,Initial,True,True,True,False,2.84411692619323,6,False,253,301,0,,,,,,,,,,
15,1,1,13,275.94,Condition,True,True,True,False,2.87803292274475,4,False,1100,118,0,,,,,,,,,,
15,1,1,31,705.97967505455,Condition,True,True,True,False,2.91213107109069,2,False,215,423,0,,,,,,,,,,
15,1,1,7,238.288448095321,Condition,True,True,True,False,3.24519395828247,6,True,80,486,0,,,,,,,,,,
15,1,1,44,958.42824602127,Condition,True,True,True,False,3.33547592163085,6,False,1117,142,0,,,,,,,,,,
15,1,1,4,186.696187973022,Condition,True,True,True,False,5.58969283103942,2,True,773,170,0,,,,,,,,,,
15,1,1,32,725.974208116531,Condition,True,True,True,False,5.85827994346618,7,True,117,163,0,,,,,,,,,,
15,1,1,35,805.75,Condition,True,True,False,False,6.70826697349548,2,False,898,116,0,,,,,,,,,,
15,1,1,20,418.918609142303,Condition,True,True,False,False,6.89255714416503,6,False,426,49,0,,,,,,,,,,
15,1,1,38,833.332036972045,Condition,True,True,True,False,7.28398084640502,2,False,712,114,0,,,,,,,,,,
15,1,1,1,30.3512380123138,Initial,False,True,False,True,,1,False,77,364,0,,,,,,,,,,
15,1,1,8,239.280323982238,Condition,False,False,False,False,,,,,,0,,,,,,,,,,
15,1,1,41,927.477822065353,Condition,False,True,False,True,,1,True,957,609,0,,,,,,,,,,
16,1,1,14,290.805130958557,Condition,True,True,True,False,0.729948043823242,6,False,692,168,0,,,,,,,,,,
16,1,1,42,932.919372797012,Condition,True,True,True,False,0.870240926742553,5,False,404,421,0,,,,,,,,,,
16,1,1,10,256.993750810623,Condition,True,True,True,False,0.880537033081054,5,False,738,212,0,,,,,,,,,,
16,1,1,31,662.95,Condition,True,True,True,False,0.884314060211181,5,False,271,503,0,,,,,,,,,,
16,1,1,26,551.129598855972,Condition,True,True,True,False,1.0577208995819,5,False,466,138,0,,,,,,,,,,
16,1,1,11,261.118904829025,Condition,True,True,True,False,1.06381583213806,5,False,427,75,0,,,,,,,,,,
16,1,1,50,1164.14736890792,End,True,True,True,False,1.0900330543518,3,False,693,361,0,,,,,,,,,,
16,1,1,4,182.299073934555,Condition,True,True,True,False,1.2678050994873,5,False,436,305,0,,,,,,,,,,
16,1,1,36,803.325129985809,Condition,True,True,True,False,1.27100706100463,6,True,518,397,0,,,,,,,,,,
16,1,1,37,807.322240829467,Condition,True,True,True,False,1.29884195327758,6,True,396,195,0,,,,,,,,,,
16,1,1,9,253.344913959503,Condition,True,True,True,False,1.31209707260131,7,False,836,171,0,,,,,,,,,,
16,1,1,8,239.490773916244,Condition,True,True,True,False,1.4019010066986,3,False,341,239,0,,,,,,,,,,
16,1,1,41,912.476642847061,Condition,True,True,True,False,1.42753386497497,6,False,908,176,0,,,,,,,,,,
16,1,1,34,746.54103398323,Condition,True,True,True,False,1.47630620002746,3,False,299,461,0,,,,,,,,,,
16,1,1,1,64.65,Initial,True,True,True,False,1.60113906860351,3,False,886,69,0,,,,,,,,,,
16,1,1,7,236.742876768112,Condition,True,True,True,False,1.68610095977783,3,False,535,228,0,,,,,,,,,,
16,1,1,24,496.206281900405,Condition,True,True,True,False,2.1153450012207,4,True,459,287,0,,,,,,,,,,
16,1,1,33,722.383243799209,Condition,True,True,True,False,2.31124091148376,3,False,208,615,0,,,,,,,,,,
16,1,1,45,994.494923830032,Condition,True,True,True,False,2.4037230014801,7,True,651,605,0,,,,,,,,,,
16,1,1,12,275.47528386116,Condition,True,True,True,False,2.42334794998168,2,False,330,113,0,,,,,,,,,,
16,1,1,35,801.60,Condition,True,True,True,False,2.5397720336914,7,False,254,103,0,,,,,,,,,,
16,1,1,49,1085.67523288726,End,True,True,True,False,2.63708090782165,2,False,763,301,0,,,,,,,,,,
16,1,1,39,828.777809858322,Condition,True,True,True,False,2.66917490959167,7,False,613,385,0,,,,,,,,,,
16,1,1,30,596.74921798706,Condition,True,True,True,False,2.6904661655426,7,False,169,520,0,,,,,,,,,,
16,1,1,29,577.94,Condition,True,True,True,False,2.86813902854919,2,True,420,520,0,,,,,,,,,,
16,1,1,28,568.916500806808,Condition,True,True,True,False,2.87072992324829,6,True,776,335,0,,,,,,,,,,
16,1,1,25,536.143596887588,Condition,True,True,True,False,3.09807801246643,7,False,787,214,0,,,,,,,,,,
16,1,1,46,995.13943195343,Condition,True,True,False,False,3.110769033432,6,False,634,621,0,,,,,,,,,,
16,1,1,3,101.203178882598,Initial,True,True,True,False,3.15899491310119,6,True,704,429,0,,,,,,,,,,
16,1,1,23,470.31,Condition,True,True,True,False,3.23068690299987,7,True,578,623,0,,,,,,,,,,
16,1,1,22,454.556036949157,Condition,True,True,True,False,3.48505306243896,6,False,742,605,0,,,,,,,,,,
16,1,1,38,814.90,Condition,True,True,True,False,3.84900403022766,3,False,123,222,0,,,,,,,,,,
16,1,1,17,401.020184993743,Condition,True,True,True,False,3.95240402221679,2,False,776,73,0,,,,,,,,,,
16,1,1,5,193.140740871429,Condition,True,True,True,False,4.05462598800659,3,False,1010,409,0,,,,,,,,,,
16,1,1,13,282.411809921264,Condition,True,True,True,False,4.32160115242004,7,False,629,499,0,,,,,,,,,,
16,1,1,43,958.531113862991,Condition,True,True,True,False,4.43500995635986,4,False,1092,652,0,,,,,,,,,,
16,1,1,0,10.6853759288787,Initial,True,True,True,False,4.64982509613037,4,False,137,603,0,,,,,,,,,,
16,1,1,15,383.319516897201,Condition,True,True,True,False,5.29023098945617,4,False,960,504,0,,,,,,,,,,
16,1,1,27,552.394605875015,Condition,True,True,False,False,5.29552507400512,5,False,132,60,0,,,,,,,,,,
16,1,1,47,1043.41457891464,End,True,True,True,False,5.35951399803161,3,False,943,499,0,,,,,,,,,,
16,1,1,20,418.829401969909,Condition,True,True,True,False,5.78952813148498,4,True,489,186,0,,,,,,,,,,
16,1,1,32,709.33958697319,Condition,True,True,True,False,6.26604413986206,3,False,72,606,0,,,,,,,,,,
16,1,1,44,961.615389823913,Condition,True,True,False,False,6.55386090278625,4,True,476,558,0,,,,,,,,,,
16,1,1,6,217.77900481224,Condition,True,True,True,False,6.72197198867797,7,False,423,224,0,,,,,,,,,,
16,1,1,40,843.854566812515,Condition,True,True,True,False,6.8213939666748,4,True,220,125,0,,,,,,,,,,
16,1,1,21,422.53,Condition,True,True,False,False,10.448588848114,7,False,70,97,0,,,,,,,,,,
16,1,1,2,98.9745678901672,Initial,False,False,True,False,,,,,,0,,,,,,,,,,
16,1,1,16,400.323569774627,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
16,1,1,19,413.522300958633,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
16,1,1,48,1043.41474199295,End,False,True,False,False,,0,False,948,507,0,,,,,,,,,,
17,1,1,14,290.501084804534,Condition,True,True,True,False,0.485062837600708,3,True,526,370,0,,,,,,,,,,
17,1,1,8,252.557314872741,Condition,True,True,True,False,0.549308061599731,6,True,80,507,0,,,,,,,,,,
17,1,1,24,494.84426498413,Condition,True,True,True,False,0.770392179489135,7,False,849,414,0,,,,,,,,,,
17,1,1,12,273.809006929397,Condition,True,True,True,False,0.79048204421997,7,True,442,370,0,,,,,,,,,,
17,1,1,32,663.306594848632,Condition,True,True,True,False,1.21798992156982,6,False,410,438,0,,,,,,,,,,
17,1,1,25,534.637777805328,Condition,True,True,True,False,1.52735495567321,6,True,433,403,0,,,,,,,,,,
17,1,1,40,827.760064840316,Condition,True,True,True,False,1.70675492286682,7,False,854,178,0,,,,,,,,,,
17,1,1,33,704.874788999557,Condition,True,True,True,False,1.75704598426818,7,True,97,465,0,,,,,,,,,,
17,1,1,1,64.8744008541107,Initial,True,True,True,False,1.78607892990112,6,False,470,248,0,,,,,,,,,,
17,1,1,5,212.880908966064,Condition,True,True,True,False,1.86821413040161,2,False,923,489,0,,,,,,,,,,
17,1,1,52,1084.90789580345,End,True,True,True,False,1.87686395645141,3,False,100,71,0,,,,,,,,,,
17,1,1,11,262.035492897033,Condition,True,True,True,False,1.96791291236877,2,False,924,651,0,,,,,,,,,,
17,1,1,26,549.396884918212,Condition,True,True,True,False,2.3552279472351,2,False,396,572,0,,,,,,,,,,
17,1,1,53,1165.41888499259,End,True,True,True,False,2.36784601211547,7,False,148,169,0,,,,,,,,,,
17,1,1,10,258.467855930328,Condition,True,True,True,False,2.44845509529113,2,False,1035,211,0,,,,,,,,,,
17,1,1,6,237.710916996002,Condition,True,True,True,False,2.65604710578918,6,False,166,88,0,,,,,,,,,,
17,1,1,29,568.77,Condition,True,True,True,False,2.71573996543884,4,False,270,476,0,,,,,,,,,,
17,1,1,7,240.81221795082,Condition,True,True,True,False,2.71636509895324,2,False,432,637,0,,,,,,,,,,
17,1,1,35,747.82,Condition,True,True,True,False,2.71681785583496,5,True,307,586,0,,,,,,,,,,
17,1,1,27,552.84,Condition,True,True,True,False,2.73438692092895,4,False,115,157,0,,,,,,,,,,
17,1,1,31,596.921647787094,Condition,True,True,True,False,2.85595297813415,4,False,412,313,0,,,,,,,,,,
17,1,1,17,400.011569976806,Condition,True,True,True,False,2.9530611038208,5,False,1022,386,0,,,,,,,,,,
17,1,1,4,192.052410840988,Condition,True,True,False,False,2.96287298202514,6,True,773,455,0,,,,,,,,,,
17,1,1,16,381.07409286499,Condition,True,True,True,False,3.00071787834167,7,True,158,134,0,,,,,,,,,,
17,1,1,20,454.138005971908,Condition,True,True,True,False,3.04629898071289,6,False,687,455,0,,,,,,,,,,
17,1,1,49,995.195983886718,Condition,True,True,True,False,3.10338592529296,7,False,1127,436,0,,,,,,,,,,
17,1,1,13,281.19,Condition,True,True,True,False,3.12272000312805,2,False,554,48,0,,,,,,,,,,
17,1,1,30,578.276721000671,Condition,True,True,True,False,3.21576404571533,2,False,208,246,0,,,,,,,,,,
17,1,1,19,416.408497810363,Condition,True,True,False,False,3.38410186767578,7,False,636,492,0,,,,,,,,,,
17,1,1,18,415.463083982467,Condition,True,True,True,False,3.39290499687194,6,False,943,410,0,,,,,,,,,,
17,1,1,22,471.093933820724,Condition,True,True,True,False,4.04501080513,4,False,449,654,0,,,,,,,,,,
17,1,1,39,815.619264841079,Condition,True,True,False,False,4.55491685867309,4,True,716,50,0,,,,,,,,,,
17,1,1,0,10.7104878425598,Initial,True,True,True,False,4.64313793182373,7,True,522,200,0,,,,,,,,,,
17,1,1,51,1042.76574897766,End,True,True,True,False,4.71,7,True,608,331,0,,,,,,,,,,
17,1,1,47,959.98,Condition,True,True,True,False,4.90496206283569,4,False,909,263,0,,,,,,,,,,
17,1,1,46,937.179688930511,Condition,True,True,True,False,5.09907507896423,3,False,109,315,0,,,,,,,,,,
17,1,1,38,811.211444854736,Condition,True,True,True,False,5.18115901947021,4,False,709,554,0,,,,,,,,,,
17,1,1,50,997.39,Condition,True,True,False,False,5.36384081840515,4,False,118,535,0,,,,,,,,,,
17,1,1,36,807.693213939666,Condition,True,True,True,False,5.59,3,True,99,375,0,,,,,,,,,,
17,1,1,43,916.70,Condition,True,True,True,False,5.63261198997497,7,False,343,395,0,,,,,,,,,,
17,1,1,34,726.509108781814,Condition,True,True,True,False,6.41805577278137,3,True,247,548,0,,,,,,,,,,
17,1,1,48,961.131109952926,Condition,True,True,False,False,7.0514600276947,5,False,1041,341,0,,,,,,,,,,
17,1,1,41,845.924016952514,Condition,True,True,True,False,8.82651114463806,5,False,307,586,0,,,,,,,,,,
17,1,1,37,808.551242828369,Condition,True,True,False,False,9.50203394889831,4,False,114,386,0,,,,,,,,,,
17,1,1,3,190.947515010833,Condition,True,True,True,False,9.87171506881713,2,False,142,601,0,,,,,,,,,,
17,1,1,2,108.449155807495,Initial,True,True,True,False,10.377956867218,7,False,133,152,0,,,,,,,,,,
17,1,1,9,257.306258916854,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
17,1,1,15,380.21,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
17,1,1,21,470.458383798599,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
17,1,1,23,479.603911876678,Condition,False,True,False,False,,0,False,1083,72,0,,,,,,,,,,
17,1,1,28,567.905475854873,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
17,1,1,42,915.880178928375,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
17,1,1,44,935.452047824859,Condition,False,False,True,False,,,,,,0,,,,,,,,,,
